Location Type,Incident Zip,City,Borough,Latitude,Longitude,num_calls,index,precinct
Club/Bar/Restaurant,10128.0,NEW YORK,MANHATTAN,40.78336035819091,-73.95068140821486,63,1897,19.0
Club/Bar/Restaurant,10128.0,NEW YORK,MANHATTAN,40.78083472302135,-73.94957475384402,148,1904,19.0
Club/Bar/Restaurant,10028.0,NEW YORK,MANHATTAN,40.77632767246229,-73.95578837522466,22,1932,19.0
Club/Bar/Restaurant,10021.0,NEW YORK,MANHATTAN,40.76829628880763,-73.95507167669733,68,2017,19.0
Club/Bar/Restaurant,10075.0,NEW YORK,MANHATTAN,40.77247106232816,-73.95513384695751,41,2018,19.0
Club/Bar/Restaurant,10075.0,NEW YORK,MANHATTAN,40.77383563022144,-73.95625938835279,19,2083,19.0
Club/Bar/Restaurant,10021.0,NEW YORK,MANHATTAN,40.769898975799705,-73.9544568550657,13,2116,19.0
Club/Bar/Restaurant,10028.0,NEW YORK,MANHATTAN,40.776719894691965,-73.95507682513393,22,2148,19.0
Club/Bar/Restaurant,10021.0,NEW YORK,MANHATTAN,40.76959989598475,-73.95470255465692,10,2184,19.0
Club/Bar/Restaurant,10075.0,NEW YORK,MANHATTAN,40.77157673534989,-73.95632585793487,16,2244,19.0
Club/Bar/Restaurant,10065.0,NEW YORK,MANHATTAN,40.76172459402185,-73.96042221538693,18,2277,19.0
Club/Bar/Restaurant,10028.0,NEW YORK,MANHATTAN,40.775495103068096,-73.9534673500435,11,2356,19.0
Club/Bar/Restaurant,10065.0,NEW YORK,MANHATTAN,40.76190888403328,-73.96158085312831,30,2384,19.0
Club/Bar/Restaurant,10128.0,NEW YORK,MANHATTAN,40.77923643560752,-73.94766588054573,26,2416,19.0
Club/Bar/Restaurant,10464.0,BRONX,BRONX,40.83767128291079,-73.7829010648767,11,14,45.0
Club/Bar/Restaurant,10464.0,BRONX,BRONX,40.8511417066664,-73.78846704730488,57,33,45.0
Club/Bar/Restaurant,10475.0,BRONX,BRONX,40.882287971520746,-73.82769935923244,10,64,45.0
Club/Bar/Restaurant,10464.0,BRONX,BRONX,40.85256251936635,-73.78944935122021,12,138,45.0
Club/Bar/Restaurant,10465.0,BRONX,BRONX,40.82837371732443,-73.82407740404881,13,242,45.0
Club/Bar/Restaurant,10461.0,BRONX,BRONX,40.852054337728745,-73.82903920932816,190,292,45.0
Club/Bar/Restaurant,10461.0,BRONX,BRONX,40.84589889060936,-73.83154171485825,10,527,45.0
Club/Bar/Restaurant,10464.0,BRONX,BRONX,40.84674341026662,-73.78629069638616,15,917,45.0
Club/Bar/Restaurant,10461.0,BRONX,BRONX,40.8377075854206,-73.83458731019586,73,963,45.0
Club/Bar/Restaurant,10461.0,BRONX,BRONX,40.83720479071732,-73.83423078459467,10,989,45.0
Club/Bar/Restaurant,10465.0,BRONX,BRONX,40.830872167242106,-73.8263870854167,10,1282,45.0
Club/Bar/Restaurant,10464.0,BRONX,BRONX,40.849866460672736,-73.78754215366044,14,1285,45.0
Club/Bar/Restaurant,10465.0,BRONX,BRONX,40.8195310368829,-73.81753607323732,19,1310,45.0
Club/Bar/Restaurant,10464.0,BRONX,BRONX,40.85084212368868,-73.78824389229602,13,1341,45.0
Club/Bar/Restaurant,10465.0,BRONX,BRONX,40.82592676579315,-73.82137752332636,54,1345,45.0
Club/Bar/Restaurant,10461.0,BRONX,BRONX,40.83349654172049,-73.82850509006694,20,1375,45.0
Club/Bar/Restaurant,10465.0,BRONX,BRONX,40.82620170090305,-73.82167668914231,10,1410,45.0
Club/Bar/Restaurant,10464.0,BRONX,BRONX,40.85320563464353,-73.78991723542136,10,1448,45.0
Club/Bar/Restaurant,10464.0,BRONX,BRONX,40.853744311611,-73.79030954703276,59,1578,45.0
Club/Bar/Restaurant,10465.0,BRONX,BRONX,40.81904474214032,-73.81723392204431,43,1580,45.0
Club/Bar/Restaurant,10461.0,BRONX,BRONX,40.84850069231833,-73.83141584687485,18,1686,45.0
Club/Bar/Restaurant,10462.0,BRONX,BRONX,40.834331333190896,-73.85048531630818,15,1773,45.0
Club/Bar/Restaurant,10465.0,BRONX,BRONX,40.82679836243201,-73.82236162317099,10,1799,45.0
Club/Bar/Restaurant,10465.0,BRONX,BRONX,40.819558506874046,-73.8175504496744,16,1973,45.0
Club/Bar/Restaurant,10465.0,BRONX,BRONX,40.82880796495104,-73.8244592806428,16,2015,45.0
Club/Bar/Restaurant,10465.0,BRONX,BRONX,40.831424624792476,-73.8268987726095,23,2239,45.0
Club/Bar/Restaurant,10461.0,BRONX,BRONX,40.83828492082171,-73.82590515464611,32,2246,45.0
Club/Bar/Restaurant,10461.0,BRONX,BRONX,40.83800167277728,-73.834868466259,14,2333,45.0
Club/Bar/Restaurant,10465.0,BRONX,BRONX,40.81882497609296,-73.8171152999298,17,2364,45.0
Club/Bar/Restaurant,11235.0,BROOKLYN,BROOKLYN,40.58413030722871,-73.93277355495991,58,17,61.0
Club/Bar/Restaurant,11223.0,BROOKLYN,BROOKLYN,40.59013616474997,-73.97389623946306,38,18,61.0
Club/Bar/Restaurant,11234.0,BROOKLYN,BROOKLYN,40.584884121212134,-73.9266415931382,45,21,61.0
Club/Bar/Restaurant,11223.0,BROOKLYN,BROOKLYN,40.59916024480543,-73.96126398512901,45,123,61.0
Club/Bar/Restaurant,11223.0,BROOKLYN,BROOKLYN,40.59655143120565,-73.97703728637812,67,227,61.0
Club/Bar/Restaurant,11223.0,BROOKLYN,BROOKLYN,40.59833119893732,-73.96091877384445,12,479,61.0
Club/Bar/Restaurant,11223.0,BROOKLYN,BROOKLYN,40.59812046871773,-73.96278418904187,22,510,61.0
Club/Bar/Restaurant,11223.0,BROOKLYN,BROOKLYN,40.598331203834746,-73.96093317768522,11,1044,61.0
Club/Bar/Restaurant,11235.0,BROOKLYN,BROOKLYN,40.58286501100883,-73.95546643151421,23,1055,61.0
Club/Bar/Restaurant,11235.0,BROOKLYN,BROOKLYN,40.58790188447632,-73.95588791964785,74,1443,61.0
Club/Bar/Restaurant,11223.0,BROOKLYN,BROOKLYN,40.59464738909645,-73.98176934241178,10,1696,61.0
Club/Bar/Restaurant,11235.0,BROOKLYN,BROOKLYN,40.58866714226892,-73.94802765367317,16,1797,61.0
Club/Bar/Restaurant,11223.0,BROOKLYN,BROOKLYN,40.60634630608751,-73.96181082886834,11,1852,61.0
Club/Bar/Restaurant,11223.0,BROOKLYN,BROOKLYN,40.60636552324461,-73.96182162205852,28,1864,61.0
Club/Bar/Restaurant,11229.0,BROOKLYN,BROOKLYN,40.60014699391566,-73.94451128616055,17,1976,61.0
Club/Bar/Restaurant,11235.0,BROOKLYN,BROOKLYN,40.58411121981028,-73.93298958586635,31,2058,61.0
Club/Bar/Restaurant,11223.0,BROOKLYN,BROOKLYN,40.605094941456095,-73.97230220618471,14,2086,61.0
Club/Bar/Restaurant,11229.0,BROOKLYN,BROOKLYN,40.60514959770855,-73.94215546048804,30,2197,61.0
Club/Bar/Restaurant,11223.0,BROOKLYN,BROOKLYN,40.59011153390128,-73.97421669514624,10,2253,61.0
Club/Bar/Restaurant,11223.0,BROOKLYN,BROOKLYN,40.606813475822726,-73.96351763395411,17,2262,61.0
Club/Bar/Restaurant,11229.0,BROOKLYN,BROOKLYN,40.59851182747947,-73.95939545752923,17,2326,61.0
Club/Bar/Restaurant,11235.0,BROOKLYN,BROOKLYN,40.58656823185215,-73.92910596751956,17,2343,61.0
Club/Bar/Restaurant,11218.0,BROOKLYN,BROOKLYN,40.642695194214724,-73.96977505994141,128,19,70.0
Club/Bar/Restaurant,11226.0,BROOKLYN,BROOKLYN,40.640181746624854,-73.95530566958138,642,213,70.0
Club/Bar/Restaurant,11218.0,BROOKLYN,BROOKLYN,40.645102551930364,-73.97047304550979,95,335,70.0
Club/Bar/Restaurant,11218.0,BROOKLYN,BROOKLYN,40.63975221090945,-73.9676685232978,25,494,70.0
Club/Bar/Restaurant,11218.0,BROOKLYN,BROOKLYN,40.63972478025704,-73.96772979089626,12,610,70.0
Club/Bar/Restaurant,11226.0,BROOKLYN,BROOKLYN,40.65045903791028,-73.95746104949639,34,943,70.0
Club/Bar/Restaurant,11226.0,BROOKLYN,BROOKLYN,40.64014879658954,-73.95527326269206,29,1093,70.0
Club/Bar/Restaurant,11218.0,BROOKLYN,BROOKLYN,40.64505314211203,-73.970458653446,10,1108,70.0
Club/Bar/Restaurant,11230.0,BROOKLYN,BROOKLYN,40.61312357962291,-73.96295591280976,13,1214,70.0
Club/Bar/Restaurant,11210.0,BROOKLYN,BROOKLYN,40.63523081177939,-73.95023242581307,11,1438,70.0
Club/Bar/Restaurant,11210.0,BROOKLYN,BROOKLYN,40.63520060508353,-73.95020002178471,16,1498,70.0
Club/Bar/Restaurant,11226.0,BROOKLYN,BROOKLYN,40.65139829818225,-73.95895964189803,12,1663,70.0
Club/Bar/Restaurant,11226.0,BROOKLYN,Unspecified,40.65139829818225,-73.95895964189803,12,2076,70.0
Club/Bar/Restaurant,11226.0,BROOKLYN,BROOKLYN,40.64125810384674,-73.96430593583185,23,2173,70.0
Club/Bar/Restaurant,11218.0,BROOKLYN,BROOKLYN,40.64531666358063,-73.97054502068875,12,2389,70.0
Club/Bar/Restaurant,11218.0,BROOKLYN,BROOKLYN,40.64520137156074,-73.9705018297013,22,2423,70.0
Club/Bar/Restaurant,11203.0,BROOKLYN,BROOKLYN,40.63684290054418,-73.9307531916987,28,20,67.0
Club/Bar/Restaurant,11226.0,BROOKLYN,BROOKLYN,40.63952960074872,-73.95128855589117,287,129,67.0
Club/Bar/Restaurant,11226.0,BROOKLYN,BROOKLYN,40.645952686442776,-73.95197214109083,42,148,67.0
Club/Bar/Restaurant,11226.0,BROOKLYN,BROOKLYN,40.63980683172786,-73.95130636951028,26,151,67.0
Club/Bar/Restaurant,11226.0,BROOKLYN,BROOKLYN,40.646317750194676,-73.95198989606435,47,290,67.0
Club/Bar/Restaurant,11203.0,BROOKLYN,BROOKLYN,40.65108754537373,-73.94447252269869,196,425,67.0
Club/Bar/Restaurant,11212.0,BROOKLYN,BROOKLYN,40.65714170240688,-73.9198007757128,14,632,67.0
Club/Bar/Restaurant,11203.0,BROOKLYN,BROOKLYN,40.65232957714403,-73.92727379241056,25,784,67.0
Club/Bar/Restaurant,11203.0,BROOKLYN,BROOKLYN,40.65160575145139,-73.93310919375341,45,876,67.0
Club/Bar/Restaurant,11212.0,BROOKLYN,BROOKLYN,40.65531375987472,-73.91606918994854,23,933,67.0
Club/Bar/Restaurant,11226.0,BROOKLYN,BROOKLYN,40.64187522370637,-73.94860237682073,17,1033,67.0
Club/Bar/Restaurant,11203.0,BROOKLYN,BROOKLYN,40.64949049525916,-73.93012743196705,20,1302,67.0
Club/Bar/Restaurant,11203.0,BROOKLYN,BROOKLYN,40.6373369880492,-73.93079591578095,28,1357,67.0
Club/Bar/Restaurant,11226.0,BROOKLYN,BROOKLYN,40.639526846803044,-73.95126693879638,11,1474,67.0
Club/Bar/Restaurant,11203.0,BROOKLYN,BROOKLYN,40.652408614100494,-73.92639075550295,13,1543,67.0
Club/Bar/Restaurant,11226.0,BROOKLYN,BROOKLYN,40.64606397612933,-73.94907481704502,31,1547,67.0
Club/Bar/Restaurant,11203.0,BROOKLYN,BROOKLYN,40.63709769430224,-73.9346370190127,33,1625,67.0
Club/Bar/Restaurant,11203.0,BROOKLYN,BROOKLYN,40.65117670975687,-73.94161822813875,20,1652,67.0
Club/Bar/Restaurant,11203.0,BROOKLYN,BROOKLYN,40.63708145833496,-73.9350477829115,54,1697,67.0
Club/Bar/Restaurant,11212.0,BROOKLYN,BROOKLYN,40.66375720845606,-73.92472737398963,10,2047,67.0
Club/Bar/Restaurant,11226.0,BROOKLYN,BROOKLYN,40.65052978546897,-73.95582488903592,11,2059,67.0
Club/Bar/Restaurant,11203.0,BROOKLYN,BROOKLYN,40.644955777540716,-73.9211234854524,17,2081,67.0
Club/Bar/Restaurant,11226.0,BROOKLYN,BROOKLYN,40.639754986704176,-73.95203425303694,68,2214,67.0
Club/Bar/Restaurant,11203.0,BROOKLYN,BROOKLYN,40.642275385391706,-73.92720187406485,32,2250,67.0
Club/Bar/Restaurant,11212.0,BROOKLYN,BROOKLYN,40.65833330415037,-73.92439469924138,25,2283,67.0
Club/Bar/Restaurant,11203.0,BROOKLYN,BROOKLYN,40.63705144637573,-73.93536848365898,14,2330,67.0
Club/Bar/Restaurant,11203.0,BROOKLYN,BROOKLYN,40.65246009833145,-73.92535638415544,14,2365,67.0
Club/Bar/Restaurant,11226.0,BROOKLYN,BROOKLYN,40.64440181415684,-73.95180749882908,89,2376,67.0
Club/Bar/Restaurant,10011.0,NEW YORK,MANHATTAN,40.74252090812553,-74.00051966053194,23,22,10.0
Club/Bar/Restaurant,10011.0,NEW YORK,MANHATTAN,40.74173312459783,-74.00308183921501,91,211,10.0
Club/Bar/Restaurant,10011.0,NEW YORK,MANHATTAN,40.742035076513325,-73.99834359413302,24,233,10.0
Club/Bar/Restaurant,10001.0,NEW YORK,MANHATTAN,40.75066178373737,-74.00343234416158,10,293,10.0
Club/Bar/Restaurant,10011.0,NEW YORK,MANHATTAN,40.74462061173134,-74.00269221510214,11,312,10.0
Club/Bar/Restaurant,10011.0,NEW YORK,MANHATTAN,40.74268833848282,-74.00037170256458,130,354,10.0
Club/Bar/Restaurant,10011.0,NEW YORK,MANHATTAN,40.73877432359085,-74.0001840360893,32,369,10.0
Club/Bar/Restaurant,10011.0,NEW YORK,MANHATTAN,40.73991339303542,-74.00079028612932,29,411,10.0
Club/Bar/Restaurant,10018.0,NEW YORK,MANHATTAN,40.75667818010415,-73.99435110011524,24,647,10.0
Club/Bar/Restaurant,10036.0,NEW YORK,MANHATTAN,40.75962608520787,-73.99547346072606,20,684,10.0
Club/Bar/Restaurant,10011.0,NEW YORK,MANHATTAN,40.743717465597626,-74.00597259463366,28,740,10.0
Club/Bar/Restaurant,10011.0,NEW YORK,MANHATTAN,40.7440605128949,-74.00680987559377,12,810,10.0
Club/Bar/Restaurant,10011.0,NEW YORK,MANHATTAN,40.744203246663524,-74.00669440714869,119,811,10.0
Club/Bar/Restaurant,10036.0,NEW YORK,MANHATTAN,40.75941200062997,-73.99561425235972,57,945,10.0
Club/Bar/Restaurant,10001.0,NEW YORK,MANHATTAN,40.74562237902607,-73.99525426797025,13,1138,10.0
Club/Bar/Restaurant,10018.0,NEW YORK,MANHATTAN,40.756722100588185,-73.99444494399059,10,1152,10.0
Club/Bar/Restaurant,10018.0,NEW YORK,MANHATTAN,40.760032363205454,-74.00275781267823,18,1380,10.0
Club/Bar/Restaurant,10018.0,NEW YORK,MANHATTAN,40.761391031120304,-74.00173630229982,20,1398,10.0
Club/Bar/Restaurant,10011.0,NEW YORK,MANHATTAN,40.74228477603876,-74.00441709886806,17,1428,10.0
Club/Bar/Restaurant,10001.0,NEW YORK,MANHATTAN,40.7515538206181,-74.00362728924722,45,1439,10.0
Club/Bar/Restaurant,10036.0,NEW YORK,MANHATTAN,40.76007077094098,-73.99654912245957,12,1482,10.0
Club/Bar/Restaurant,10001.0,NEW YORK,MANHATTAN,40.751960070316095,-74.00262754495083,28,1545,10.0
Club/Bar/Restaurant,10011.0,NEW YORK,MANHATTAN,40.74425008547883,-73.99805122242665,11,1706,10.0
Club/Bar/Restaurant,10011.0,NEW YORK,MANHATTAN,40.744458650415375,-73.99652106025533,38,1833,10.0
Club/Bar/Restaurant,10011.0,NEW YORK,MANHATTAN,40.74288581365414,-74.00582816914094,15,1941,10.0
Club/Bar/Restaurant,10018.0,NEW YORK,MANHATTAN,40.75662326542773,-73.9939612768582,14,1945,10.0
Club/Bar/Restaurant,10001.0,NEW YORK,MANHATTAN,40.74881180228671,-73.99591089595899,18,2050,10.0
Club/Bar/Restaurant,10001.0,NEW YORK,MANHATTAN,40.74660776169317,-73.99570531966117,14,2111,10.0
Club/Bar/Restaurant,10011.0,NEW YORK,MANHATTAN,40.74235896558907,-73.99911224874913,21,2136,10.0
Club/Bar/Restaurant,10001.0,NEW YORK,MANHATTAN,40.74754364810721,-73.99406315259928,39,2147,10.0
Club/Bar/Restaurant,10011.0,NEW YORK,MANHATTAN,40.74349516678053,-74.00544929776669,67,2153,10.0
Club/Bar/Restaurant,10001.0,NEW YORK,MANHATTAN,40.754021404090295,-73.99956687479242,38,2215,10.0
Club/Bar/Restaurant,10011.0,NEW YORK,MANHATTAN,40.741779796053756,-73.99734759553904,34,2335,10.0
Club/Bar/Restaurant,10011.0,NEW YORK,MANHATTAN,40.73909820050206,-74.00095627060254,16,2344,10.0
Club/Bar/Restaurant,11372.0,JACKSON HEIGHTS,QUEENS,40.747367159662645,-73.88655054366708,42,23,115.0
Club/Bar/Restaurant,11369.0,EAST ELMHURST,QUEENS,40.76349768480442,-73.87813728505813,59,89,115.0
Club/Bar/Restaurant,11372.0,JACKSON HEIGHTS,QUEENS,40.75578209017699,-73.8833309977332,57,157,115.0
Club/Bar/Restaurant,11372.0,JACKSON HEIGHTS,QUEENS,40.75006808277161,-73.88119355123389,65,257,115.0
Club/Bar/Restaurant,11372.0,JACKSON HEIGHTS,QUEENS,40.75548299972022,-73.88616133748016,42,381,115.0
Club/Bar/Restaurant,11369.0,EAST ELMHURST,QUEENS,40.760045034169664,-73.8783637940509,28,396,115.0
Club/Bar/Restaurant,11369.0,EAST ELMHURST,QUEENS,40.76061551382985,-73.87288317041657,11,581,115.0
Club/Bar/Restaurant,11372.0,JACKSON HEIGHTS,QUEENS,40.75568406641523,-73.88411081494077,15,717,115.0
Club/Bar/Restaurant,11372.0,JACKSON HEIGHTS,QUEENS,40.75565694895899,-73.88443932375282,21,842,115.0
Club/Bar/Restaurant,11372.0,JACKSON HEIGHTS,QUEENS,40.75607293300294,-73.88055478961235,161,896,115.0
Club/Bar/Restaurant,11372.0,JACKSON HEIGHTS,QUEENS,40.75598051787552,-73.88143206047911,10,925,115.0
Club/Bar/Restaurant,11372.0,JACKSON HEIGHTS,QUEENS,40.74795436784841,-73.88094468716328,13,951,115.0
Club/Bar/Restaurant,11372.0,JACKSON HEIGHTS,QUEENS,40.74737532989725,-73.8864855673994,19,1037,115.0
Club/Bar/Restaurant,11372.0,JACKSON HEIGHTS,QUEENS,40.7554938859131,-73.886067472927,13,1189,115.0
Club/Bar/Restaurant,11372.0,JACKSON HEIGHTS,QUEENS,40.755790243953705,-73.88325157498483,30,1197,115.0
Club/Bar/Restaurant,11368.0,CORONA,QUEENS,40.75283249047714,-73.86421039786009,12,1229,115.0
Club/Bar/Restaurant,11372.0,JACKSON HEIGHTS,QUEENS,40.755577994145405,-73.88508194535423,11,1245,115.0
Club/Bar/Restaurant,11368.0,CORONA,QUEENS,40.75277207208316,-73.86418164651248,14,1278,115.0
Club/Bar/Restaurant,11372.0,JACKSON HEIGHTS,QUEENS,40.75598052902053,-73.88144288891786,14,1294,115.0
Club/Bar/Restaurant,11372.0,JACKSON HEIGHTS,QUEENS,40.755762898908266,-73.88335268819222,18,1431,115.0
Club/Bar/Restaurant,11372.0,JACKSON HEIGHTS,QUEENS,40.75106307533461,-73.87223730184984,10,1528,115.0
Club/Bar/Restaurant,11372.0,JACKSON HEIGHTS,QUEENS,40.755754821739394,-73.88350790971229,12,1536,115.0
Club/Bar/Restaurant,11372.0,JACKSON HEIGHTS,QUEENS,40.75577378646997,-73.88326243225418,143,1546,115.0
Club/Bar/Restaurant,11372.0,JACKSON HEIGHTS,QUEENS,40.755461177238395,-73.88629853417045,28,1582,115.0
Club/Bar/Restaurant,11369.0,EAST ELMHURST,QUEENS,40.76064274997556,-73.87269180225185,11,1612,115.0
Club/Bar/Restaurant,11372.0,JACKSON HEIGHTS,QUEENS,40.75097044888411,-73.8728654829498,55,1685,115.0
Club/Bar/Restaurant,11372.0,JACKSON HEIGHTS,QUEENS,40.75558360239671,-73.88520104800678,42,1732,115.0
Club/Bar/Restaurant,11368.0,CORONA,QUEENS,40.751320800380384,-73.86245939117275,17,1801,115.0
Club/Bar/Restaurant,11369.0,EAST ELMHURST,QUEENS,40.76004231610501,-73.87838906695988,11,1857,115.0
Club/Bar/Restaurant,11372.0,JACKSON HEIGHTS,QUEENS,40.75558630756514,-73.8851613392338,31,1889,115.0
Club/Bar/Restaurant,11372.0,JACKSON HEIGHTS,QUEENS,40.75014689987571,-73.88043909410906,10,2074,115.0
Club/Bar/Restaurant,11368.0,CORONA,QUEENS,40.75772287486475,-73.8635687515614,25,2158,115.0
Club/Bar/Restaurant,11368.0,CORONA,QUEENS,40.75050236168933,-73.86203880567601,31,2201,115.0
Club/Bar/Restaurant,11372.0,JACKSON HEIGHTS,QUEENS,40.75548843568906,-73.88610718630105,35,2346,115.0
Club/Bar/Restaurant,10307.0,STATEN ISLAND,STATEN ISLAND,40.51478878187545,-74.24842225921331,72,24,123.0
Club/Bar/Restaurant,10307.0,STATEN ISLAND,STATEN ISLAND,40.51770136012893,-74.24054207322703,36,106,123.0
Club/Bar/Restaurant,10307.0,STATEN ISLAND,STATEN ISLAND,40.513588653792716,-74.25123738578495,50,185,123.0
Club/Bar/Restaurant,10312.0,STATEN ISLAND,STATEN ISLAND,40.54195147381688,-74.17742807278975,51,262,123.0
Club/Bar/Restaurant,10309.0,STATEN ISLAND,STATEN ISLAND,40.52313780819877,-74.21623924866688,14,409,123.0
Club/Bar/Restaurant,10309.0,STATEN ISLAND,STATEN ISLAND,40.52320823782211,-74.23487514811428,56,559,123.0
Club/Bar/Restaurant,10307.0,STATEN ISLAND,STATEN ISLAND,40.51125534606224,-74.24109428703576,13,994,123.0
Club/Bar/Restaurant,10307.0,STATEN ISLAND,STATEN ISLAND,40.51479974553175,-74.24842949290459,110,1286,123.0
Club/Bar/Restaurant,10307.0,STATEN ISLAND,STATEN ISLAND,40.51362973928262,-74.25127710072611,20,1292,123.0
Club/Bar/Restaurant,10307.0,STATEN ISLAND,STATEN ISLAND,40.51370173377468,-74.25098965795992,25,1298,123.0
Club/Bar/Restaurant,10312.0,STATEN ISLAND,STATEN ISLAND,40.540519085020115,-74.17716522441528,26,1406,123.0
Club/Bar/Restaurant,10307.0,STATEN ISLAND,STATEN ISLAND,40.51479698515648,-74.24843667559823,59,1888,123.0
Club/Bar/Restaurant,10312.0,STATEN ISLAND,STATEN ISLAND,40.562514503799314,-74.1917888613313,11,1931,123.0
Club/Bar/Restaurant,10312.0,STATEN ISLAND,STATEN ISLAND,40.562514654003685,-74.1916988857975,26,2027,123.0
Club/Bar/Restaurant,10307.0,STATEN ISLAND,STATEN ISLAND,40.51366900840395,-74.25089243189038,38,2334,123.0
Club/Bar/Restaurant,10309.0,STATEN ISLAND,STATEN ISLAND,40.52278270460797,-74.23491681577273,10,2388,123.0
Club/Bar/Restaurant,11211.0,BROOKLYN,BROOKLYN,40.71377820117416,-73.95746753247961,42,26,90.0
Club/Bar/Restaurant,11249.0,BROOKLYN,BROOKLYN,40.711132501501076,-73.96654457022544,70,82,90.0
Club/Bar/Restaurant,11211.0,BROOKLYN,BROOKLYN,40.711757186204686,-73.94278797094401,27,90,90.0
Club/Bar/Restaurant,11211.0,BROOKLYN,BROOKLYN,40.711025075865436,-73.95029486869659,40,101,90.0
Club/Bar/Restaurant,11211.0,BROOKLYN,BROOKLYN,40.71286132514765,-73.95712904559724,34,114,90.0
Club/Bar/Restaurant,11206.0,BROOKLYN,BROOKLYN,40.70547173697579,-73.94290878131963,68,197,90.0
Club/Bar/Restaurant,11211.0,BROOKLYN,BROOKLYN,40.71134933289553,-73.95117114409372,13,215,90.0
Club/Bar/Restaurant,11211.0,BROOKLYN,BROOKLYN,40.71352893907049,-73.95887449346431,17,216,90.0
Club/Bar/Restaurant,11211.0,BROOKLYN,BROOKLYN,40.71153871739402,-73.9450714382363,74,251,90.0
Club/Bar/Restaurant,11211.0,BROOKLYN,BROOKLYN,40.71395678162111,-73.95793274830521,15,272,90.0
Club/Bar/Restaurant,11211.0,BROOKLYN,BROOKLYN,40.711443133286814,-73.94609231833421,83,274,90.0
Club/Bar/Restaurant,11249.0,BROOKLYN,BROOKLYN,40.71473369545691,-73.96677362662584,12,278,90.0
Club/Bar/Restaurant,11249.0,BROOKLYN,BROOKLYN,40.7112119218955,-73.96593854446827,25,317,90.0
Club/Bar/Restaurant,11211.0,BROOKLYN,BROOKLYN,40.70727996562436,-73.95387925971504,19,387,90.0
Club/Bar/Restaurant,11249.0,BROOKLYN,BROOKLYN,40.71085753881092,-73.96491071923214,32,395,90.0
Club/Bar/Restaurant,11249.0,BROOKLYN,BROOKLYN,40.713809895844065,-73.9617492581918,23,400,90.0
Club/Bar/Restaurant,11249.0,BROOKLYN,BROOKLYN,40.71604975056293,-73.96214117072438,13,418,90.0
Club/Bar/Restaurant,11249.0,BROOKLYN,BROOKLYN,40.71299887749037,-73.96633081126946,85,421,90.0
Club/Bar/Restaurant,11206.0,BROOKLYN,BROOKLYN,40.70860079901558,-73.93767607002522,18,456,90.0
Club/Bar/Restaurant,11249.0,BROOKLYN,BROOKLYN,40.71075409739433,-73.96785411353089,25,458,90.0
Club/Bar/Restaurant,11211.0,BROOKLYN,BROOKLYN,40.713879842395116,-73.95769832864103,76,459,90.0
Club/Bar/Restaurant,11211.0,BROOKLYN,BROOKLYN,40.71177783755415,-73.95193553323139,22,500,90.0
Club/Bar/Restaurant,11206.0,BROOKLYN,BROOKLYN,40.70410551492323,-73.93390408386342,11,523,90.0
Club/Bar/Restaurant,11211.0,BROOKLYN,BROOKLYN,40.70773914508888,-73.95593125172705,22,544,90.0
Club/Bar/Restaurant,11211.0,BROOKLYN,BROOKLYN,40.71162425767981,-73.95939148124899,96,580,90.0
Club/Bar/Restaurant,11206.0,BROOKLYN,BROOKLYN,40.70739295487995,-73.94267269046246,11,589,90.0
Club/Bar/Restaurant,11211.0,BROOKLYN,BROOKLYN,40.710242275798656,-73.9635079176,59,596,90.0
Club/Bar/Restaurant,11237.0,BROOKLYN,BROOKLYN,40.70896634763682,-73.92472681998196,10,634,90.0
Club/Bar/Restaurant,11249.0,BROOKLYN,BROOKLYN,40.71093446010397,-73.96513431546155,34,636,90.0
Club/Bar/Restaurant,11211.0,BROOKLYN,BROOKLYN,40.711380307649094,-73.94674524852796,47,640,90.0
Club/Bar/Restaurant,11211.0,BROOKLYN,BROOKLYN,40.713667854928644,-73.94931534885751,46,659,90.0
Club/Bar/Restaurant,11211.0,BROOKLYN,BROOKLYN,40.70769792939539,-73.95581585916847,93,664,90.0
Club/Bar/Restaurant,11206.0,BROOKLYN,BROOKLYN,40.70791010888068,-73.94500589752889,23,675,90.0
Club/Bar/Restaurant,11211.0,BROOKLYN,BROOKLYN,40.71254872962978,-73.95796249400432,40,693,90.0
Club/Bar/Restaurant,11249.0,BROOKLYN,BROOKLYN,40.712218604686434,-73.96382426159278,15,715,90.0
Club/Bar/Restaurant,11206.0,BROOKLYN,BROOKLYN,40.704824707231204,-73.93401517892303,87,729,90.0
Club/Bar/Restaurant,11211.0,BROOKLYN,BROOKLYN,40.71355467851807,-73.96188647771208,39,755,90.0
Club/Bar/Restaurant,11211.0,BROOKLYN,BROOKLYN,40.71189524813013,-73.9573424856154,10,760,90.0
Club/Bar/Restaurant,11211.0,BROOKLYN,BROOKLYN,40.7134602748696,-73.95874828450539,30,769,90.0
Club/Bar/Restaurant,11211.0,BROOKLYN,BROOKLYN,40.714729268740406,-73.94180064064705,27,775,90.0
Club/Bar/Restaurant,11206.0,BROOKLYN,BROOKLYN,40.70733557768745,-73.94320294670423,15,795,90.0
Club/Bar/Restaurant,11211.0,BROOKLYN,BROOKLYN,40.712674488121074,-73.95661334500144,17,859,90.0
Club/Bar/Restaurant,11206.0,BROOKLYN,BROOKLYN,40.704112680317785,-73.94785469693443,26,878,90.0
